Month,Hour,DayOfWeek,Holiday,Temperature,Humidity,SquareFootage,Occupancy,HVACUsage,LightingUsage,RenewableEnergy,EnergyConsumption
6,10,5,1,24.4830852053299,35.2343154543418,1811.78490944634,2,0,1,10.7569494797153,80.2368535754501
8,7,2,1,22.8078267466912,44.0849462036408,1573.28960088246,0,0,0,11.6702656826628,60.6626738645866
11,15,1,1,27.5583039588083,35.3245202323642,1206.61472958218,1,1,1,8.09247342683751,72.8022002596611
10,6,0,1,20.8139718881524,40.5716503025884,1999.982252,1,1,0,7.76628773845346,56.4792383230706
6,22,3,0,25.2009241989482,31.9291267176634,1857.04442220959,1,0,1,29.965327,61.6370557176021
1,4,4,1,25.8159711470129,30.3408296654757,1040.02811488954,9,1,1,28.9891249186145,92.012587489979
3,11,5,1,23.4767763079681,49.6186289724574,1763.28164795904,0,0,1,0.006642,78.8343842264344
1,15,5,1,25.2394935435933,43.0783664091035,1601.81321468843,3,0,0,0.194942587548628,61.5367096915011
4,5,0,0,25.5484325967177,46.6281262923152,1706.44126586982,9,0,1,26.8176881630874,90.0627884285805
7,1,2,1,28.925666263696,49.6218233760087,1878.21416152865,3,0,0,18.5587310238982,82.5594155881066
1,18,6,1,21.4307068305012,47.4868828683391,1481.14828713679,3,1,0,19.3516596238935,66.972252338494
1,6,4,1,22.8622773714684,55.5580383716731,1907.76030774473,7,1,1,8.73016380884172,82.215643645532
1,20,3,1,25.6431024188177,51.8397139001083,1196.76167283148,5,1,0,14.0173850263215,87.1370826610701
6,2,3,0,27.106709377626,56.8819304080752,1443.81882806926,2,1,1,9.53711454037878,66.3121198695172
3,21,3,0,23.3871479312804,59.969085,1716.14875171653,4,0,1,22.75276679423,67.1315703034647
1,18,1,1,22.3427277168929,35.8405897207533,1317.54153918449,7,1,0,29.3661255529947,77.0160948392516
7,22,1,0,25.4672469689632,33.2642908057872,1878.48436020368,7,0,1,0.006642,77.0726103260323
1,21,5,0,25.8129034344332,30.0326654805054,1835.34813539751,4,1,0,0.929510526884541,85.1266719907273
11,8,5,0,21.954258200086,37.6608635763,1744.3416185747,2,1,1,8.20013267761882,75.5218352669051
6,1,0,1,28.4096977482601,51.3186373380872,1624.00702298565,3,1,0,8.3187526396393,88.1343229582056
10,13,4,0,29.1638719387839,41.5388373786141,1642.70912707211,9,1,1,14.7728462463713,91.106580472889
6,9,4,1,24.5665325278198,57.0849009945449,1155.23498062054,4,0,1,10.0898325077051,73.7231652387954
1,14,0,0,24.2115865772396,37.9585969068838,1792.71989449746,1,1,0,23.6301902262775,79.257313029097
12,15,5,0,26.0175308577941,59.0163905014447,1744.43285956185,9,0,0,15.2827485730722,70.9490636418544
6,12,2,1,20.9212925112756,39.1543285863536,1300.96440626734,7,0,0,24.9817988115868,61.9178885402384
12,17,0,1,21.3219092011775,46.5005423324476,1246.2911407947,9,0,1,7.89718341598058,93.1621271519041
8,20,4,1,24.7227575825095,36.6722109061405,1187.07895885475,5,1,1,4.01637298598116,72.2323050112621
6,19,6,0,23.0898684139474,37.3673749478962,1599.42001440656,0,0,1,13.3630487654562,76.8167039305534
10,10,1,1,25.5081292534107,31.4680837150813,1999.982252,0,1,0,13.1778194511894,88.4665725179392
2,11,6,0,23.9264349271189,56.13283159412,1923.90418169336,0,0,0,24.31470403883,66.0728509761482
10,5,0,1,29.998671,35.0755441669359,1238.53557317917,5,1,1,16.7541317329682,76.677998261957
9,21,2,1,29.7884505446126,55.433450462826,1817.91423828838,6,0,0,9.4826906265301,84.0241702148935
11,8,4,0,26.5400380521704,57.9306668361854,1851.09924019632,5,1,0,25.7442402613562,70.9478084492283
8,17,1,0,22.850039549799,47.7507096791233,1999.982252,8,1,1,2.41174603942029,66.5513727720166
12,1,1,1,27.2922131523871,41.1929379229139,1678.89466480516,4,1,1,10.7914101306617,94.5225107995111
1,13,2,0,23.702239186984,51.2806980680383,1784.53115695695,9,1,0,18.6010401532367,73.0913236216665
8,3,3,1,24.4920633685238,59.969085,1403.45480541926,7,1,0,29.965327,82.057357635453
10,5,2,0,22.3611939842247,56.3945609897546,1255.60719876962,1,0,1,1.7378818330125,71.8238321755941
9,21,4,0,20.007565,45.0528649110938,1719.51975264189,2,0,1,13.450521254175,62.2553948226266
5,23,1,1,26.7073449038813,30.015975,1345.96974453255,9,1,1,29.3377702848353,83.6187573523928
9,16,2,0,23.603437286469,37.8077394365341,1469.32476445647,9,1,1,29.965327,66.6093441233614
5,22,4,0,28.209456452447,53.0353662859628,1426.15245224925,3,1,0,16.2195583133422,87.5588772605547
1,7,0,1,20.7147080710955,43.1961984860189,1952.45439439842,0,1,1,10.2252301574497,74.6053813068151
4,2,2,0,21.6464525081042,46.2680718807242,1426.21457550389,7,1,0,21.749633138349,82.5467355127313
6,23,5,0,21.0914653641547,59.969085,1501.03517498965,7,0,1,29.965327,68.6498238054657
8,10,0,1,23.1216813363903,54.7762300247631,1149.98254740509,3,1,1,7.07127623731976,84.7513572303045
6,7,5,0,24.5159689877418,48.8229416187741,1526.18158885792,9,0,1,4.16103439377446,76.8205390996345
2,14,6,1,27.4368409381802,55.0041130320317,1346.73894486785,6,0,0,20.3738840963516,81.0041367746964
1,17,2,1,26.1352909355906,48.4987294415467,1303.71598630589,8,1,1,5.66765619071362,86.9206112767678
1,18,2,0,20.4176269577914,48.9237637151398,1066.27635233982,9,1,0,17.3616373020126,63.9786175648106
7,10,6,0,25.5761294029339,39.7457567321494,1741.43680623459,7,0,1,23.4925790015649,73.3460246874214
11,6,2,1,23.3925273366245,40.963391071755,1244.35647998212,0,0,1,6.42483659879445,71.7434707088646
6,2,4,0,21.4239492103132,39.1020366695428,1163.80950164626,3,1,1,6.22753275264701,59.8456736101998
6,22,1,0,24.649722518379,33.7377695625011,1653.71246304609,8,1,0,29.965327,67.0814083690005
9,7,6,0,20.007565,41.7366511128239,1046.46271170412,5,1,0,17.4638975535623,64.9423311487811
9,9,2,1,28.9622197400901,57.617241921151,1380.87181451708,0,0,1,4.75099437598761,99.20112
10,3,5,0,29.998671,49.7670357074976,1718.91721035249,8,1,1,19.460202093336,82.8578483172621
7,2,6,1,29.998671,56.5274726605267,1835.80207336333,8,1,0,1.83508455286845,93.7836755689721
4,19,3,1,20.7523307744094,37.1911226722524,1999.982252,5,0,1,17.6518680526265,65.4366554917189
5,3,2,0,26.7477146471504,59.1456866193711,1174.1357936773,7,0,0,16.8403705497754,69.9360557935318
1,3,0,1,26.7121445577724,40.0863797120861,1934.25538647579,4,1,1,14.1880772185418,81.8516055417654
12,21,3,1,24.4654792970942,37.3814504396281,1858.60814263793,2,1,1,5.81353650535886,86.1120607612937
8,2,3,1,28.7586888229894,40.2259142287528,1061.49113018534,4,0,0,7.18444790580024,88.9683484915924
1,9,3,0,26.625763455465,55.9871870737405,1057.98703846904,0,0,0,19.4950080493748,68.8316700142569
12,13,4,1,26.2262527565066,30.015975,1999.982252,5,0,1,28.162192515642,85.7846134291344
1,22,6,0,29.0524087899364,39.0846795703016,1221.84671555731,8,0,0,7.37400037515787,86.5348677268765
8,5,2,0,26.3669879475842,53.3173414340872,1132.86515194274,7,1,0,2.37641094869671,72.9242943696984
8,18,6,0,29.998671,42.3713169329504,1159.6904551689,0,0,0,26.4467276776959,69.5342589389586
6,9,2,1,29.998671,51.904291759792,1813.53101502832,6,0,1,6.2516360402794,76.0342432067257
9,3,6,1,23.7407899528106,40.995768914517,1377.65967694073,6,0,0,19.6931582197839,78.4194035078531
4,3,6,1,22.7267213926153,53.1356832873219,1334.52066738331,9,0,1,19.2504453503394,71.7135099456382
8,6,4,1,22.000266378344,45.6037311644027,1865.39217856903,6,1,0,1.53270435439827,76.2099182916076
2,2,4,0,22.0982155131182,40.9728658885104,1004.11067212747,4,1,0,17.9616273561246,76.9334138349474
6,19,1,0,27.9502285960395,39.4580010040873,1828.39575842359,4,0,0,8.01300287157847,76.5699703988957
10,18,0,1,20.8367276333772,43.4212114726864,1464.21698771058,9,1,0,20.225203960128,83.2463805327835
7,18,2,1,24.7882111636527,30.015975,1154.36789940258,9,1,0,11.6738567207199,75.3256003367852
11,23,0,0,20.0669446933635,42.559915805313,1487.20787078732,6,1,0,21.183763518732,53.8931229964024
8,0,5,0,26.0482379055553,36.419356648311,1559.36521147638,2,1,1,9.62801687127734,69.9162436214635
6,23,1,0,26.2996250171924,38.4988038236445,1593.33740592825,4,1,0,12.500381769877,85.0233216532254
12,14,5,1,26.6683693575436,36.3186006274305,1747.22059433892,1,0,0,14.1281454983097,89.8271878880898
11,17,3,0,25.1415617342417,52.6965372388413,1684.14876489602,5,1,0,23.0357606925744,79.2425365133158
5,6,0,1,22.0739121431304,38.6437672762555,1961.31935909565,5,0,0,2.10690237558133,59.0824797935294
9,7,4,1,29.998671,51.2177147498651,1999.982252,6,1,1,18.0747027790403,77.9367376979857
5,0,0,1,24.4292704419984,38.902315638728,1196.12698280742,0,0,0,0.006642,62.3393059857315
11,11,5,0,25.0103189214715,59.0048346275404,1999.982252,5,1,1,28.2368304406435,68.5256964130084
2,4,6,1,20.463369398882,56.8480255084824,1071.21054475515,5,1,1,8.89592199188926,75.5245962799521
3,6,5,0,22.7519649166552,59.969085,1313.89409558061,8,0,0,20.4059659237503,80.124954204981
12,3,2,1,25.4394530999599,32.8220142379295,1238.82236381716,3,0,1,3.30618395320289,70.257921274354
12,16,3,1,21.5998699194232,52.1156978175225,1665.03867422507,6,1,0,27.9299385553167,72.1786866760669
4,18,2,0,28.0074982799108,40.7726663335285,1822.06493227445,1,0,0,23.1819756234897,90.610697198591
3,13,1,0,26.1550145363632,59.969085,1449.90359781718,8,0,0,20.371047248587,79.5786930265649
7,23,5,0,29.5168436990368,58.7620407505985,1608.9779302005,9,0,0,10.7798994242527,94.7933577790668
1,3,6,1,29.1961311073868,41.3877594742942,1010.27170919912,6,1,1,11.8997177318132,86.0754033147256
4,1,1,0,28.486971374483,38.2131040549799,1527.35391619221,0,1,0,4.09922965174179,73.1517540456694
1,5,3,0,26.5948659978153,43.3459201777226,1337.23185013439,0,0,1,24.8543667339322,82.8596358857489
7,19,2,0,23.8175513899374,52.5634179859711,1701.29923558593,1,1,1,29.965327,70.6146639960205
1,15,1,1,23.9732124641348,46.8321167936067,1698.04131517888,8,1,1,0.0066421051905973,80.3018182837614
11,19,2,1,26.904288020402,56.3690255226823,1639.65149858067,3,0,1,0.006642,79.6659151654594
10,21,1,0,26.2418207492733,47.1505628778895,1968.07399962363,9,0,0,22.1944731058453,88.8904509257719
11,17,6,0,20.007565,58.7617963787689,1092.72905438594,5,1,0,18.1069550134302,66.5544432883448
1,23,1,0,28.8707039511009,31.76771768074,1915.36487049116,3,1,0,8.41063094181523,88.6914025226235
5,11,6,1,29.1570022017326,43.8957518851148,1200.16551892768,6,0,0,6.89455005686529,92.2512873635767
1,14,5,1,20.9261083478602,46.1853428367206,1619.55225087169,7,0,1,16.7886930930049,65.9724610665843
2,4,2,0,25.2232075476154,48.469670695793,1930.33780363395,7,0,0,21.1773089486856,79.1300729249551
3,2,1,0,25.6629487337552,30.348999857259,1685.3107212683,1,1,0,22.5656268359629,75.4026727382856
7,20,6,0,27.3113664822144,55.4314900420866,1452.78790137249,0,0,0,3.09527182239727,80.2254530896719
10,19,0,1,28.5660074601789,30.015975,1000.512661,2,1,0,29.3039076920801,78.6971574922491
11,17,0,0,26.6847272162685,59.969085,1580.54798413052,9,0,1,29.965327,88.6301333093536
10,6,6,0,21.9144726751037,48.668130319846,1461.14533117586,3,1,1,16.4225477842592,67.5599728598077
7,1,3,0,27.9906161182391,31.5631848186412,1634.64358347667,9,0,0,29.418044670592,81.5881854653513
2,15,2,0,27.8882053266517,48.115922367096,1413.05665043657,9,0,1,19.8825783387092,81.4978267572848
1,6,5,1,20.8306921561722,52.1901762568267,1772.08570792563,7,0,0,21.711195406062,67.4847877503075
6,10,3,1,23.2472917569189,32.3643497300214,1494.84383031285,9,0,0,0.006642,78.3978539379388
11,20,6,0,25.3526091290939,37.6816657481117,1408.05167811506,4,1,0,21.4892513311813,76.8661736721227
9,17,5,0,29.998671,32.855500535932,1837.95473965622,7,1,0,28.8641431730671,97.8836475517497
10,4,1,1,20.007565,34.6475363236066,1461.31625423888,3,1,0,16.1625317133376,70.9231218756807
8,15,0,0,24.4418009029963,41.7561578108636,1155.09227628853,3,1,1,7.59664688521056,64.6112732098293
6,7,3,1,24.478701214895,50.4740291357517,1478.8597926585,0,1,1,9.20398612079285,75.5729619967959
6,4,1,0,27.032075474285,30.5959853200694,1209.22000870094,1,0,1,29.965327,92.0555914691881
10,19,5,0,23.719412021594,32.5084945537223,1751.44351002974,2,0,0,11.4691479111314,77.379874547838
10,15,2,1,27.3234606597857,41.8725080709894,1866.18571210562,2,0,1,0.006642,92.8658544192745
9,6,1,1,21.733466847405,42.5467073824358,1978.1006106278,5,1,0,29.965327,65.6548895211293
5,16,4,0,21.0459151622475,30.015975,1035.25835328564,4,0,1,20.642094543832,69.5118838723773
1,16,5,0,20.1791117796362,55.5284284330744,1859.39213305183,9,1,0,26.3834622653267,72.803850722652
1,8,1,1,22.112810955291,52.7523445693147,1603.33172844483,1,0,0,8.88675710423309,63.1227083237605
12,7,3,1,24.5970969024768,41.0328377682644,1686.27136839327,7,0,1,7.96403039048455,80.6958286420632
9,2,3,1,20.007565,56.8652446238385,1986.49198960616,4,0,0,29.280871169573,65.1305433255701
1,8,6,1,22.8949630379187,54.1151164066033,1364.47109144389,6,1,1,10.7891832443312,78.6458846586041
10,22,3,1,28.9845824032398,56.7275547062907,1766.26842261268,3,0,0,11.852646167611,82.1915263085217
11,14,1,0,29.998671,57.8012585540522,1774.15789050568,6,0,0,29.965327,83.6847416584355
5,10,1,1,21.8154854929357,42.8297062920233,1127.87156056977,6,0,1,10.3064473601178,66.7345804010995
4,2,0,0,29.010633850999,35.2418366154245,1121.18929157833,5,0,1,17.2438855541637,85.0029969285342
8,16,2,1,22.2976207158594,54.8334755861949,1902.51684035409,7,0,0,25.126617197361,72.9349308159772
7,3,0,1,27.7375127113597,30.3013255575694,1628.62623729911,2,0,1,5.50519449149813,83.8366545341864
7,2,1,0,27.0831704083113,37.5427993660955,1474.37653214281,6,0,0,26.6605487246533,75.100829569606
12,7,5,1,28.9356344113095,58.7839704304159,1562.52838552701,1,0,1,29.965327,88.0855166585244
4,14,4,0,22.7764431915849,54.4039144215172,1561.60418809626,2,0,0,9.4521989039624,65.8458522611946
9,10,4,1,29.998671,39.454349580616,1830.25497005814,0,0,0,4.21752385983704,79.3786433192424
4,6,1,1,29.998671,53.3817783973209,1321.12980104222,4,0,1,21.735910807234,84.3836593654436
12,10,0,1,20.7690155509766,37.3305802261801,1363.76772094435,6,0,0,26.9906783547683,73.6449794985511
11,3,2,0,29.998671,55.9854024117157,1075.48578137763,2,1,0,27.5353421620813,86.9048174914708
9,20,4,1,24.5623508120964,30.015975,1610.46352171745,6,0,1,7.06193770816004,69.2487800462666
4,5,5,1,22.8270634206682,44.7308439618693,1144.42279597718,3,1,1,0.006642,73.5105474813976
6,13,3,1,24.9712218250159,36.6867528203667,1096.33006054775,6,0,0,19.4875778416461,57.5281680066046
5,22,6,1,22.8235417244553,49.3918286449331,1673.22246391295,7,1,1,16.6216770686207,75.5272916552307
1,6,3,1,26.3084812529449,44.7651549170988,1431.94961569067,4,1,0,22.1354253367954,82.965339671122
6,18,2,1,29.8371499936945,48.9078173240926,1728.20583701811,1,1,0,15.0734568261709,75.2374677800869
11,22,1,0,20.1345293439241,59.969085,1810.84846272746,7,0,0,22.12884725716,61.2264019583843
1,16,0,0,25.6572922554918,32.024577150234,1102.34534337431,8,1,1,4.80757322437445,78.2834694161488
1,8,4,0,25.2048697315306,49.4599488755487,1241.41374050805,1,0,1,15.9780545902909,78.1360012561382
10,3,6,0,24.9909994334591,40.2852488346202,1830.24263398741,2,0,0,26.4799495120823,73.3201001062955
11,16,4,0,24.6969114368127,37.4169035501007,1762.1832596766,5,1,1,7.30023740440407,86.7367995043839
1,4,2,1,27.7264136913292,53.3391790161284,1751.72262325999,2,1,0,21.6473583824978,83.5768305363592
12,2,3,1,24.2007055134063,57.0858820698673,1894.6254693389,5,0,1,13.2585448433981,78.5694988245885
12,15,1,1,22.269173045186,53.3607335816497,1402.89896900308,7,0,1,2.92630376246833,79.0898864195915
6,5,1,1,21.8201929864723,43.8558864288211,1065.55838309476,6,0,1,15.4751593778911,70.9423365275303
8,19,3,1,29.998671,36.4464857880078,1249.59000877213,7,0,1,12.5082610937163,85.4581476905326
12,20,5,1,29.6101324149022,54.9058208394558,1236.02533088162,7,1,1,15.7315456106838,74.7180019810227
6,18,3,0,27.3746996315454,41.5612748444953,1575.6078496162,3,1,0,23.2751482274849,94.1829743367553
5,4,2,1,24.812325901029,37.1445287508452,1222.50020875361,2,1,1,19.8640380271529,71.2098328332913
2,12,1,0,21.862446594573,41.1689215497812,1858.02594028782,0,0,0,11.7920131487726,67.2541424590005
4,12,4,1,29.998671,51.585007788797,1228.12129095212,4,1,1,4.486741031278,78.7222337735523
9,21,4,0,21.6240295368246,46.0451371003381,1662.2495909024,4,1,1,3.89512732563478,79.4165754153313
1,21,1,1,27.9191584733416,59.9545143332796,1511.2814704716,8,0,1,3.73650117465971,90.8985070607884
6,11,3,1,21.0622390665026,41.0151057080824,1635.23809005886,6,0,1,22.0429083587817,65.325683421298
6,0,2,0,26.4043630646605,52.1918389498741,1512.03895398662,3,0,1,6.50698556413253,77.2833420431495
7,7,5,0,24.1843565586321,52.3686484642237,1182.50231452196,2,0,0,17.0911892317557,85.7883139437199
10,2,1,1,25.1464706317815,52.2604462779242,1096.09064664397,0,1,1,9.76842816777123,60.561106641999
3,3,5,0,20.007565,51.8492455131483,1751.45441964968,5,1,0,6.61280284818398,71.5590823664334
1,5,2,0,28.3673082645636,34.4527516908471,1003.9415131965,3,0,0,26.5600867565404,82.9555569393591
7,16,1,0,26.8273360426619,59.969085,1547.7644616038,3,1,1,1.2696509426978,85.4622343978795
7,16,3,0,25.0266464145917,54.1097244832861,1999.982252,2,0,0,16.5846878751824,68.3857892833066
8,12,1,0,26.0418096830707,47.7467201232697,1946.68562010286,2,1,1,7.51859772152606,63.0284482713545
4,2,3,0,28.0135763225569,41.426807323113,1664.16861019045,2,1,1,16.7237130417689,98.8871393129871
11,6,0,1,27.2988477810592,50.3185396072037,1580.78424044674,7,0,0,21.3796726083198,74.4260086629721
6,4,4,1,21.0765036764169,54.7613725924132,1582.92494722728,6,1,1,29.197300725501,74.6108720440985
6,15,4,0,21.3363511670104,47.3870769252882,1488.02616279118,0,1,0,16.7522722172484,62.1091227281869
10,18,2,0,21.9029626076842,54.7625199933705,1368.0980211633,6,0,1,12.0174269621096,62.4901782088337
5,21,2,1,23.9164272844776,43.3162698788748,1859.77182785198,3,0,1,21.5339781542905,78.7740982778159
2,23,5,0,26.2522759544403,46.6592479789597,1616.26300318191,8,1,0,8.26886233384752,88.0844891970329
12,15,2,0,29.5754178936945,48.3257663055877,1645.50381594469,3,1,1,1.55755598474636,69.6345272917584
9,11,6,0,29.5358594404783,42.3918244997648,1492.41403619608,7,1,1,21.5627174823271,85.7495080941286
1,13,5,1,20.0955447259889,52.0620683169001,1659.90626024313,9,0,0,29.0443920240667,79.1661955465474
1,3,4,1,24.127050949452,47.9640345933416,1188.1040769652,3,1,1,27.9449348751763,70.2577428498717
10,9,5,0,25.9708568851273,39.779551318722,1388.26479765277,5,0,0,15.9413438202819,71.2816453927681
7,3,1,0,27.7169010480987,30.015975,1250.61666917585,5,0,0,0.006642,99.20112
2,3,0,0,24.0710361396565,39.901311551084,1312.27328655922,3,0,0,3.73510843936374,66.304863051861
4,9,0,1,28.1542639738083,46.6920939829648,1754.07333739218,8,1,1,18.2726621326656,97.0521751062025
3,19,3,1,23.3070979084914,39.8575049183221,1348.50925592982,1,0,0,0.006642,74.6848171660724
5,15,2,0,27.4583655856383,43.7955550331522,1364.4332136408,2,0,0,6.21330478599738,83.0084246944672
4,8,3,1,23.8080363436766,50.8821842314774,1129.81519681454,0,0,0,11.9221217214932,65.0943175553731
4,21,2,0,25.067671669963,35.7411982724689,1790.55282708065,0,1,0,9.81061019959229,78.7592732375542
4,1,4,1,27.625715530666,33.3460836987166,1096.0653527226,8,1,0,7.40828256795033,88.2956259514273
12,12,0,0,25.2955778697427,59.969085,1345.6417909492,5,1,0,11.1870749840623,90.0089943603654
1,15,1,1,28.1301774102285,35.9940348955838,1766.32019042935,0,1,1,8.17659343495588,87.0430752486544
6,16,6,1,27.5614570748669,31.2697322230833,1231.47900638007,7,1,1,22.378292150704,87.234370379692
2,18,3,0,24.4112322832409,38.300528506168,1657.39467292309,1,1,1,28.8647915432251,75.8768914781291
12,21,3,0,27.9295744649194,47.8876214211494,1262.76530615106,2,0,1,29.965327,80.0709675672909
7,7,3,0,20.8703135285432,50.3441555186776,1852.30986749686,5,1,0,2.68391502922145,58.2849012221333
3,1,4,1,20.007565,44.26640824781,1380.58370888845,1,1,1,14.9089275171957,65.7724001613296
7,14,4,0,25.1564276605689,53.1716615863423,1483.92216851195,4,0,0,0.006642,86.2692758798242
